candidate,fold,inner_prauc,prauc,roc_auc,recall_at_20
HGB d=2 강한 규제 [S2],38,0.031328783085784184,0.1294400451654052,0.36460176991150445,0.2
LogReg L2 C=0.1 [S3],38,0.03491455539099916,0.043066901974465,0.41592920353982304,0.0
RF leaf=5 [S3],38,0.03130870346714405,0.09627128427128427,0.368141592920354,0.2
HGB d=2 강한 규제 [S3],38,0.029187842274072187,0.23274679508767204,0.43362831858407086,0.2
LogReg L2 C=0.01 [S0],39,0.038815215782359726,0.05716394549977758,0.5309734513274336,0.4
LogReg L2 C=0.1 [S0],39,0.03957841995414978,0.06158082891276168,0.5752212389380531,0.2
LogReg L2 C=1 [S0],39,0.039243871455950805,0.05387148798913505,0.5486725663716814,0.2
LogReg L1 C=0.05 [S0],39,0.04468203286387123,0.0828472602666151,0.5752212389380531,0.2
LogReg L1 C=0.3 [S0],39,0.040650053204726345,0.06600225040975254,0.5876106194690265,0.4
RF leaf=1 [S0],39,0.040990535277221844,0.058450221291571014,0.5601769911504425,0.2
RF leaf=5 [S0],39,0.0370891007770518,0.05574838967451826,0.5752212389380531,0.0
RF leaf=20 [S0],39,0.040225452621672944,0.0470059906867987,0.4920353982300885,0.0
RF 균형배깅 (subsample 30%) [S0],39,0.03934314704842838,0.07978485116416152,0.6176991150442478,0.4
ExtraTrees leaf=5 [S0],39,0.04852149426496029,0.07196749404858832,0.6212389380530974,0.4
HGB d=2 lr=.05 it=100 [S0],39,0.04362155990363367,0.04172944455963323,0.41415929203539825,0.0
HGB d=3 lr=.05 it=200 [S0],39,0.04575944774017946,0.04936944896535689,0.4849557522123894,0.0
HGB d=2 강한 규제 [S0],39,0.042596611031135996,0.04273459426655461,0.4424778761061947,0.0
SVM RBF [S0],39,0.039761373787928295,0.03986833429012526,0.4,0.0
kNN k=15 [S0],39,0.04405198480899918,0.08032586224011946,0.6672566371681417,0.4
Naive Bayes [S0],39,0.04313858147344321,0.0423989343989344,0.4212389380530973,0.0
LogReg L2 C=0.1 [S2],39,0.040017575250327564,0.049817725010756674,0.5185840707964602,0.0
RF leaf=5 [S2],39,0.03443082649545714,0.05092591524888972,0.536283185840708,0.0
HGB d=2 강한 규제 [S2],39,0.03488656277742662,0.041202699261522785,0.41061946902654867,0.0
LogReg L2 C=0.1 [S3],39,0.04664451262610616,0.06127048260381594,0.536283185840708,0.2
RF leaf=5 [S3],39,0.042061620347007334,0.0512266976545236,0.5132743362831859,0.0
HGB d=2 강한 규제 [S3],39,0.03518900759676291,0.06485239541160594,0.6389380530973452,0.0
LogReg L2 C=0.01 [S0],40,0.03871356426693404,0.06520993004755601,0.6280701754385964,0.2
LogReg L2 C=0.1 [S0],40,0.03787623660315188,0.06362521688837479,0.6298245614035087,0.2
LogReg L2 C=1 [S0],40,0.034799028788168984,0.06522588522588522,0.6456140350877193,0.2
LogReg L1 C=0.05 [S0],40,0.037742708033889766,0.09357928551356619,0.7192982456140351,0.4
LogReg L1 C=0.3 [S0],40,0.03718173792127029,0.06836435314866687,0.643859649122807,0.2
RF leaf=1 [S0],40,0.04607616168164368,0.11449427271517709,0.6324561403508772,0.2
RF leaf=5 [S0],40,0.04024140719871467,0.0607977207977208,0.5491228070175439,0.2
RF leaf=20 [S0],40,0.03700083623692106,0.0528515945376594,0.47017543859649125,0.2
RF 균형배깅 (subsample 30%) [S0],40,0.037604375773297394,0.11862783517905975,0.6298245614035088,0.4
ExtraTrees leaf=5 [S0],40,0.04039180126880744,0.05725650751966542,0.5403508771929825,0.0
HGB d=2 lr=.05 it=100 [S0],40,0.04333873603226959,0.056223922502992275,0.49122807017543857,0.2
HGB d=3 lr=.05 it=200 [S0],40,0.053091298466485054,0.1626305038069744,0.6456140350877193,0.2
HGB d=2 강한 규제 [S0],40,0.03997899890689745,0.062445868299994,0.4973684210526316,0.2
SVM RBF [S0],40,0.03928249861798871,0.05363623923968752,0.39824561403508774,0.2
kNN k=15 [S0],40,0.039519180513617455,0.05199579831932773,0.4570175438596491,0.2
Naive Bayes [S0],40,0.03629138302360961,0.044321221472520655,0.4070175438596491,0.2
LogReg L2 C=0.1 [S2],40,0.03497997719287535,0.06732484948002189,0.6350877192982456,0.0
RF leaf=5 [S2],40,0.03295637895026319,0.05608311800172265,0.5596491228070175,0.0
HGB d=2 강한 규제 [S2],40,0.03490161869148761,0.04931456055597932,0.47192982456140353,0.2
LogReg L2 C=0.1 [S3],40,0.03590240561555605,0.06522535435578913,0.6192982456140351,0.2
RF leaf=5 [S3],40,0.03339114550885995,0.06460629580472041,0.5912280701754387,0.2
HGB d=2 강한 규제 [S3],40,0.03371903055291796,0.04611573768638656,0.43508771929824563,0.2
LogReg L2 C=0.01 [S0],41,0.0388046630986062,0.03418223829616235,0.2920353982300885,0.0
LogReg L2 C=0.1 [S0],41,0.04233700740062202,0.03647944647944648,0.3398230088495575,0.0
LogReg L2 C=1 [S0],41,0.04453196707136172,0.036019510255034005,0.3327433628318584,0.0
LogReg L1 C=0.05 [S0],41,0.06385399418373547,0.03436986554835756,0.29115044247787614,0.0
LogReg L1 C=0.3 [S0],41,0.04431477016828651,0.03783141978794152,0.36460176991150445,0.0
RF leaf=1 [S0],41,0.050247335280638704,0.029960131766659688,0.2185840707964602,0.0
RF leaf=5 [S0],41,0.043527952476379014,0.03086025661867861,0.21238938053097345,0.0
RF leaf=20 [S0],41,0.03714712379974072,0.031576256200452575,0.2336283185840708,0.0
RF 균형배깅 (subsample 30%) [S0],41,0.03775095898677321,0.0336051640782099,0.2796460176991151,0.0
ExtraTrees leaf=5 [S0],41,0.037848822223438945,0.03406417731783604,0.2902654867256637,0.0
HGB d=2 lr=.05 it=100 [S0],41,0.05129776012935231,0.03326913832505128,0.27610619469026554,0.0
HGB d=3 lr=.05 it=200 [S0],41,0.04307549829997934,0.03702239040274852,0.3486725663716814,0.0
HGB d=2 강한 규제 [S0],41,0.04563762253551498,0.03420804174109792,0.29380530973451324,0.0
SVM RBF [S0],41,0.03573868436318279,0.04550820890674688,0.47079646017699117,0.0
kNN k=15 [S0],41,0.040645651253608854,0.05322557697790924,0.5433628318584071,0.2
Naive Bayes [S0],41,0.044200794644757097,0.04023966371792458,0.368141592920354,0.2
LogReg L2 C=0.1 [S2],41,0.04169810243313814,0.036744425755033276,0.336283185840708,0.0
RF leaf=5 [S2],41,0.03768756936713536,0.0295608913525661,0.16283185840707964,0.0
HGB d=2 강한 규제 [S2],41,0.03980857337668856,0.03309551067878495,0.26194690265486725,0.0
LogReg L2 C=0.1 [S3],41,0.04621718378891922,0.04030389678442702,0.4035398230088496,0.0
RF leaf=5 [S3],41,0.04031183527967703,0.03133981985572573,0.22300884955752215,0.0
HGB d=2 강한 규제 [S3],41,0.05191001646279016,0.03469179427052321,0.2973451327433628,0.0
LogReg L2 C=0.01 [S0],42,0.07799148735649349,0.03198169371649188,0.24778761061946908,0.0
LogReg L2 C=0.1 [S0],42,0.0708126683849704,0.036406589705891654,0.3327433628318584,0.0
LogReg L2 C=1 [S0],42,0.060791195203267145,0.03856678522626798,0.368141592920354,0.0
LogReg L1 C=0.05 [S0],42,0.051048754722078774,0.034764342100476554,0.3097345132743363,0.0
LogReg L1 C=0.3 [S0],42,0.0686247853306777,0.03649710426567347,0.3380530973451327,0.0
RF leaf=1 [S0],42,0.0936997643832027,0.03619549352307973,0.3106194690265487,0.0
RF leaf=5 [S0],42,0.06327415093857694,0.030950242193049506,0.21238938053097345,0.0
RF leaf=20 [S0],42,0.059346375097568696,0.029523282551756076,0.1646017699115044,0.0
RF 균형배깅 (subsample 30%) [S0],42,0.06592943691603953,0.028654165321236272,0.1168141592920354,0.0
ExtraTrees leaf=5 [S0],42,0.09259696818259724,0.0314318915939563,0.23008849557522126,0.0
HGB d=2 lr=.05 it=100 [S0],42,0.07361166662996206,0.028794843406928824,0.15752212389380532,0.0
HGB d=3 lr=.05 it=200 [S0],42,0.09797305518649166,0.03806756174012811,0.2761061946902655,0.2
HGB d=2 강한 규제 [S0],42,0.04938688963171432,0.031203187251672475,0.2283185840707965,0.0
SVM RBF [S0],42,0.03692955646759199,0.04514544475489509,0.4495575221238938,0.2
kNN k=15 [S0],42,0.12153422473249448,0.04467231615313685,0.47256637168141596,0.0
Naive Bayes [S0],42,0.059404634685713845,0.02914626773118363,0.15575221238938056,0.0
LogReg L2 C=0.1 [S2],42,0.0592993538785919,0.03369347614762176,0.28495575221238933,0.0
RF leaf=5 [S2],42,0.09825837526330208,0.028403394515008267,0.13628318584070798,0.0
HGB d=2 강한 규제 [S2],42,0.04464303630823857,0.031992332621900724,0.24070796460176994,0.0
LogReg L2 C=0.1 [S3],42,0.058495349712989864,0.03638851715282067,0.3256637168141593,0.0
RF leaf=5 [S3],42,0.10166352599140752,0.029645522761567046,0.18407079646017702,0.0
HGB d=2 강한 규제 [S3],42,0.04207702706507079,0.030522512373341592,0.2088495575221239,0.0
LogReg L2 C=0.01 [S0],43,0.06365511703042316,0.04251827790215043,0.415929203539823,0.0
LogReg L2 C=0.1 [S0],43,0.06556705585368441,0.038557159861305174,0.36991150442477877,0.0
LogReg L2 C=1 [S0],43,0.05429257134644143,0.039002278359971124,0.3769911504424779,0.0
LogReg L1 C=0.05 [S0],43,0.053568294657129444,0.057261596081820805,0.5734513274336284,0.0
LogReg L1 C=0.3 [S0],43,0.06602092728543081,0.037823307673385924,0.36106194690265486,0.0
RF leaf=1 [S0],43,0.04328502451063884,0.053966983648746185,0.4911504424778761,0.2
RF leaf=5 [S0],43,0.0394744239290236,0.04754516995118499,0.4548672566371682,0.2
RF leaf=20 [S0],43,0.03690589583260591,0.03886619669638537,0.3734513274336283,0.0
RF 균형배깅 (subsample 30%) [S0],43,0.03731551658150524,0.06447399423333039,0.4672566371681416,0.2
ExtraTrees leaf=5 [S0],43,0.037566065584571526,0.040538617097090446,0.39823008849557523,0.0
HGB d=2 lr=.05 it=100 [S0],43,0.046907001936525694,0.09453927025355596,0.6176991150442479,0.4
HGB d=3 lr=.05 it=200 [S0],43,0.04904384288078262,0.07029595483727369,0.5628318584070796,0.4
HGB d=2 강한 규제 [S0],43,0.03808709379847,0.08076136944302505,0.5292035398230088,0.2
SVM RBF [S0],43,0.04196399254746992,0.04394508999772158,0.37345132743362836,0.2
kNN k=15 [S0],43,0.04715404059515006,0.04928337793636634,0.4433628318584071,0.2
Naive Bayes [S0],43,0.03346636379249097,0.05786413352525974,0.5716814159292036,0.2
LogReg L2 C=0.1 [S2],43,0.05244555693636553,0.03997024618368802,0.3893805309734514,0.0
RF leaf=5 [S2],43,0.0377533971035108,0.043672893112064806,0.4371681415929204,0.2
HGB d=2 강한 규제 [S2],43,0.03952575042331871,0.045882196247165635,0.43362831858407075,0.0
LogReg L2 C=0.1 [S3],43,0.05768240831080289,0.045014868266536764,0.43539823008849565,0.2
RF leaf=5 [S3],43,0.04506566577123398,0.04198058068295519,0.3893805309734513,0.0
HGB d=2 강한 규제 [S3],43,0.04397999070351846,0.07715503592741445,0.5876106194690266,0.4
LogReg L2 C=0.01 [S0],44,0.038384193822180356,0.0461947898674981,0.45486725663716815,0.0
LogReg L2 C=0.1 [S0],44,0.040938186952581126,0.04613385812753102,0.45486725663716815,0.2
LogReg L2 C=1 [S0],44,0.04352076016735856,0.04598955564573495,0.4283185840707965,0.2
LogReg L1 C=0.05 [S0],44,0.0400558469749854,0.056472963934763594,0.4690265486725664,0.4
LogReg L1 C=0.3 [S0],44,0.04124468367044799,0.048968253968253966,0.48318584070796455,0.2
RF leaf=1 [S0],44,0.045909883874372656,0.06867843733914678,0.3637168141592921,0.2
RF leaf=5 [S0],44,0.04059911596873486,0.0808403361344538,0.504424778761062,0.2
RF leaf=20 [S0],44,0.03692376673101708,0.08217569437413519,0.48495575221238935,0.4
RF 균형배깅 (subsample 30%) [S0],44,0.03552747371517499,0.14455300764373546,0.5309734513274336,0.2
ExtraTrees leaf=5 [S0],44,0.036273751216270564,0.05802527055357244,0.5504424778761062,0.2
HGB d=2 lr=.05 it=100 [S0],44,0.04270022099466803,0.10839498054687928,0.5097345132743363,0.2
HGB d=3 lr=.05 it=200 [S0],44,0.04917693719767191,0.07289162112932605,0.5061946902654868,0.4
HGB d=2 강한 규제 [S0],44,0.04251930712334818,0.10828837282039253,0.5026548672566372,0.2
SVM RBF [S0],44,0.04238369925635828,0.09516393900703732,0.4601769911504425,0.4
kNN k=15 [S0],44,0.03993840346680243,0.11519379001127304,0.6115044247787611,0.2
Naive Bayes [S0],44,0.03988945826432985,0.13090459133832627,0.48672566371681414,0.4
LogReg L2 C=0.1 [S2],44,0.042996685305049076,0.05183939492492272,0.44601769911504424,0.2
RF leaf=5 [S2],44,0.04218854396288312,0.23298257115991106,0.4283185840707965,0.2
HGB d=2 강한 규제 [S2],44,0.039950672036820706,0.060363822428670985,0.3982300884955752,0.2
LogReg L2 C=0.1 [S3],44,0.04241873725237984,0.06193172752490321,0.5132743362831859,0.4
RF leaf=5 [S3],44,0.039444486382812796,0.11527225672877847,0.5309734513274336,0.4
HGB d=2 강한 규제 [S3],44,0.040134943342600454,0.14757119175755648,0.5539823008849558,0.2
LogReg L2 C=0.01 [S0],45,0.04529727153725654,0.041429681007727315,0.39473684210526316,0.2
LogReg L2 C=0.1 [S0],45,0.04712476548171794,0.039487823382719035,0.3666666666666667,0.2
LogReg L2 C=1 [S0],45,0.044967300132601466,0.03468577312605989,0.29824561403508776,0.0
LogReg L1 C=0.05 [S0],45,0.03821351091090559,0.05323132065067549,0.4789473684210526,0.2
LogReg L1 C=0.3 [S0],45,0.04612186210609531,0.038234101199538496,0.33333333333333337,0.2
RF leaf=1 [S0],45,0.0489723596857202,0.0430599516292893,0.4631578947368421,0.0
RF leaf=5 [S0],45,0.051211626838010546,0.038528172125165475,0.38245614035087716,0.0
RF leaf=20 [S0],45,0.03863874477390705,0.03773028943041183,0.3631578947368421,0.0
RF 균형배깅 (subsample 30%) [S0],45,0.05706755951730087,0.043815976217874954,0.4473684210526316,0.0
ExtraTrees leaf=5 [S0],45,0.05034538765802762,0.03466964648928515,0.3087719298245614,0.0
HGB d=2 lr=.05 it=100 [S0],45,0.04300711894280847,0.06266290882476305,0.5807017543859649,0.2
HGB d=3 lr=.05 it=200 [S0],45,0.05774658847140224,0.051924027984189394,0.5350877192982456,0.0
HGB d=2 강한 규제 [S0],45,0.03767321078513307,0.09195441612999311,0.619298245614035,0.4
SVM RBF [S0],45,0.04929836817615285,0.04986533966927291,0.5298245614035088,0.0
kNN k=15 [S0],45,0.042407492443455194,0.039311141612931894,0.4149122807017544,0.0
Naive Bayes [S0],45,0.037356764322106085,0.03657170257789453,0.34912280701754383,0.0
LogReg L2 C=0.1 [S2],45,0.03806220722979486,0.03817483980340798,0.356140350877193,0.0
RF leaf=5 [S2],45,0.0366298168204967,0.03427123749617202,0.29298245614035084,0.0
HGB d=2 강한 규제 [S2],45,0.03400457187531836,0.030155677655677657,0.2017543859649123,0.0
LogReg L2 C=0.1 [S3],45,0.04136602666532055,0.04112683584858944,0.3666666666666667,0.2
RF leaf=5 [S3],45,0.039785723990445755,0.03293202494908136,0.2701754385964913,0.0
HGB d=2 강한 규제 [S3],45,0.0440016266913703,0.030644159141286917,0.2192982456140351,0.0
LogReg L2 C=0.01 [S0],46,0.032168349154411316,0.06581595019182676,0.6159292035398231,0.2
LogReg L2 C=0.1 [S0],46,0.034270256719656486,0.05996466475572568,0.5805309734513274,0.0
LogReg L2 C=1 [S0],46,0.03410207398467576,0.054842034523797066,0.5539823008849558,0.0
LogReg L1 C=0.05 [S0],46,0.03806963412852328,0.06535537561853351,0.6053097345132743,0.2
LogReg L1 C=0.3 [S0],46,0.034253338779521754,0.06412685530848167,0.5911504424778762,0.2
RF leaf=1 [S0],46,0.0357684449066218,0.06263838868880886,0.4575221238938053,0.4
RF leaf=5 [S0],46,0.03651713427087647,0.05059724027465963,0.47787610619469023,0.0
RF leaf=20 [S0],46,0.03165542558414571,0.05520386046701836,0.5168141592920354,0.2
RF 균형배깅 (subsample 30%) [S0],46,0.034403550370948666,0.046330633382571276,0.4725663716814159,0.0
ExtraTrees leaf=5 [S0],46,0.038098306374625746,0.049777512316432924,0.47256637168141596,0.2
HGB d=2 lr=.05 it=100 [S0],46,0.03759642037731179,0.0819402537734874,0.4725663716814159,0.4
HGB d=3 lr=.05 it=200 [S0],46,0.044928154227678596,0.04669751301330249,0.4247787610619469,0.2
HGB d=2 강한 규제 [S0],46,0.033374991517035935,0.054734554565664784,0.38407079646017706,0.2
SVM RBF [S0],46,0.05219589841081275,0.041697136484370526,0.4,0.2
kNN k=15 [S0],46,0.03503478468488785,0.042427212123693325,0.4424778761061947,0.2
Naive Bayes [S0],46,0.04009332061909904,0.057271600948071544,0.5292035398230088,0.2
LogReg L2 C=0.1 [S2],46,0.03556548439920781,0.05710189452124936,0.5309734513274336,0.2
RF leaf=5 [S2],46,0.030547734834314437,0.054081593643235296,0.43539823008849565,0.2
HGB d=2 강한 규제 [S2],46,0.029542458640365456,0.062095151601449856,0.3911504424778762,0.4
LogReg L2 C=0.1 [S3],46,0.043189215564878376,0.04620198968025055,0.45840707964601773,0.0
RF leaf=5 [S3],46,0.03161700120138779,0.048443471244626286,0.45663716814159294,0.2
HGB d=2 강한 규제 [S3],46,0.032492789840034085,0.04779290226120497,0.4495575221238938,0.2
LogReg L2 C=0.01 [S0],47,0.04283941938150177,0.036692761727244484,0.2778761061946903,0.2
LogReg L2 C=0.1 [S0],47,0.04701944547518358,0.033954996671714935,0.2814159292035398,0.0
LogReg L2 C=1 [S0],47,0.04862878871602248,0.03379660098262209,0.2849557522123894,0.0
LogReg L1 C=0.05 [S0],47,0.04743622451103067,0.04641973933579181,0.3911504424778761,0.2
LogReg L1 C=0.3 [S0],47,0.04623452051866863,0.036110672264664086,0.32035398230088497,0.0
RF leaf=1 [S0],47,0.04797296163548061,0.10667615982684475,0.5265486725663717,0.2
RF leaf=5 [S0],47,0.04269555278063285,0.05385281385281386,0.42123893805309737,0.2
RF leaf=20 [S0],47,0.03902624785057341,0.057717036687950314,0.3486725663716814,0.2
RF 균형배깅 (subsample 30%) [S0],47,0.048352549351517074,0.1327845899140867,0.4283185840707965,0.2
ExtraTrees leaf=5 [S0],47,0.03958959489976805,0.06534629930215669,0.4300884955752213,0.2
HGB d=2 lr=.05 it=100 [S0],47,0.042308099183161946,0.04980798771121352,0.4672566371681416,0.2
HGB d=3 lr=.05 it=200 [S0],47,0.04128881931099131,0.0459830739349088,0.35575221238938054,0.2
HGB d=2 강한 규제 [S0],47,0.04550074719688537,0.0709878305173181,0.4353982300884956,0.2
SVM RBF [S0],47,0.03777722360919354,0.2883882783882784,0.6300884955752213,0.4
kNN k=15 [S0],47,0.03886319151052184,0.0942639673571877,0.5451327433628319,0.2
Naive Bayes [S0],47,0.04236526225861448,0.052810757382474184,0.35575221238938054,0.2
LogReg L2 C=0.1 [S2],47,0.04848912271230958,0.03815861788854264,0.2778761061946903,0.2
RF leaf=5 [S2],47,0.03269151194503983,0.23533874080324274,0.4548672566371682,0.2
HGB d=2 강한 규제 [S2],47,0.03474585084325735,0.09587062712062712,0.35752212389380533,0.2
LogReg L2 C=0.1 [S3],47,0.07928788439954107,0.03891190155589196,0.3292035398230089,0.2
RF leaf=5 [S3],47,0.043623119575807015,0.0981705408925242,0.39646017699115044,0.2
HGB d=2 강한 규제 [S3],47,0.040532199349903895,0.05950463773602764,0.38053097345132747,0.2
LogReg L2 C=0.01 [S0],48,0.03402015517157232,0.05434543454345435,0.5079646017699115,0.2
LogReg L2 C=0.1 [S0],48,0.03232257794402872,0.05949620545892775,0.5433628318584071,0.2
LogReg L2 C=1 [S0],48,0.031039946828223763,0.061230882938200004,0.5575221238938053,0.2
LogReg L1 C=0.05 [S0],48,0.03779949985997199,0.06702602952602953,0.6194690265486726,0.4
LogReg L1 C=0.3 [S0],48,0.031387052070937366,0.06029481271416755,0.5575221238938053,0.2
RF leaf=1 [S0],48,0.049974745390427455,0.051678125795772856,0.5398230088495575,0.2
RF leaf=5 [S0],48,0.04841283915638357,0.04156732423449042,0.4247787610619469,0.0
RF leaf=20 [S0],48,0.04227353823151708,0.0417607820548997,0.4283185840707965,0.0
RF 균형배깅 (subsample 30%) [S0],48,0.04308646090674251,0.049770926562720814,0.35929203539823007,0.2
ExtraTrees leaf=5 [S0],48,0.03883058281384849,0.04344021039673214,0.41769911504424784,0.0
HGB d=2 lr=.05 it=100 [S0],48,0.047429813078971234,0.048857321499760034,0.5097345132743363,0.0
HGB d=3 lr=.05 it=200 [S0],48,0.06067955872683273,0.04262327146537673,0.4247787610619469,0.0
HGB d=2 강한 규제 [S0],48,0.055424642547792426,0.05048334233521229,0.5238938053097345,0.0
SVM RBF [S0],48,0.03264226030284089,0.04221371847422267,0.40530973451327434,0.0
kNN k=15 [S0],48,0.04524761570671698,0.05460144764645057,0.45309734513274336,0.2
Naive Bayes [S0],48,0.036101869023622696,0.03991744100298007,0.39823008849557523,0.0
LogReg L2 C=0.1 [S2],48,0.034403789124489596,0.05899326397225558,0.5486725663716814,0.2
RF leaf=5 [S2],48,0.03906734205799259,0.04663058072068367,0.4814159292035398,0.0
HGB d=2 강한 규제 [S2],48,0.046604103417473924,0.048835685217483216,0.5132743362831859,0.0
LogReg L2 C=0.1 [S3],48,0.035162664325375445,0.07153484718949615,0.5911504424778762,0.4
RF leaf=5 [S3],48,0.03942812534428364,0.04931052592961603,0.47610619469026544,0.2
HGB d=2 강한 규제 [S3],48,0.04705335065133366,0.05947777623182227,0.568141592920354,0.2
LogReg L2 C=0.01 [S0],49,0.04939902097182835,0.032939516623727155,0.2690265486725664,0.0
LogReg L2 C=0.1 [S0],49,0.048572356398383795,0.033732614767097525,0.28318584070796465,0.0
LogReg L2 C=1 [S0],49,0.043849653291635114,0.03484539129956553,0.2938053097345133,0.0
LogReg L1 C=0.05 [S0],49,0.03752958992405579,0.06670935694586391,0.39999999999999997,0.2
LogReg L1 C=0.3 [S0],49,0.04761161333003165,0.03747243899872504,0.3168141592920354,0.2
RF leaf=1 [S0],49,0.050502519396074835,0.04109098920467063,0.32743362831858414,0.2
RF leaf=5 [S0],49,0.04498182750689936,0.03667998801351204,0.2707964601769912,0.2
RF leaf=20 [S0],49,0.04462868925157401,0.0360539111835482,0.26725663716814163,0.2
RF 균형배깅 (subsample 30%) [S0],49,0.058915144413178626,0.04324370456329266,0.36991150442477877,0.2
ExtraTrees leaf=5 [S0],49,0.050282958094158295,0.03457398848917317,0.2902654867256637,0.0
HGB d=2 lr=.05 it=100 [S0],49,0.04629601920119074,0.05332044744746736,0.4601769911504425,0.4
HGB d=3 lr=.05 it=200 [S0],49,0.06145522632312986,0.056752598752598755,0.4460176991150443,0.2
HGB d=2 강한 규제 [S0],49,0.05235208844256939,0.04884559180499738,0.4619469026548673,0.0
SVM RBF [S0],49,0.05147469196200372,0.03449770567027204,0.3026548672566372,0.0
kNN k=15 [S0],49,0.04251219360163666,0.056295644092254266,0.5814159292035399,0.2
Naive Bayes [S0],49,0.03973658474456424,0.03689694931157735,0.34513274336283184,0.0
LogReg L2 C=0.1 [S2],49,0.04179548425246188,0.033886191303575175,0.2849557522123894,0.0
RF leaf=5 [S2],49,0.04702267971120838,0.02797420534288577,0.10796460176991149,0.0
HGB d=2 강한 규제 [S2],49,0.048232777571025995,0.03791325257159334,0.36460176991150445,0.0
LogReg L2 C=0.1 [S3],49,0.042377553773862875,0.037754951937954744,0.3557522123893805,0.0
RF leaf=5 [S3],49,0.04275078260930806,0.03193118643125496,0.2442477876106195,0.0
HGB d=2 강한 규제 [S3],49,0.052047828951527444,0.03298678134226851,0.27079646017699116,0.0
