set,model_name,algo,imbalance,fold,n_features_used,prauc,roc_auc,prevalence,n_test,n_pos_test,recall_at_5,recall_at_10,recall_at_20,thr_F1max,f1_F1max,recall_F1max,precision_F1max,flag_rate_F1max,thr_Recall80,f1_Recall80,recall_Recall80,precision_Recall80,flag_rate_Recall80
S1 정리,HGB,HGB,class_weight|feat=S1,29,22,0.05054873180412568,0.46902654867256643,0.0423728813559322,118,5,0.0,0.0,0.2,0.014690953824088124,0.07692307692307693,0.6,0.0410958904109589,0.6186440677966102,0.0015646757916935343,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322
S1 정리,HGB,HGB,class_weight|feat=S1,30,22,0.05477481582744741,0.47017543859649125,0.04201680672268908,119,5,0.0,0.0,0.2,0.6168925294584724,0.0,0.0,0.0,0.0,0.003079794020752239,0.06956521739130435,0.8,0.03636363636363636,0.9243697478991597
S1 정리,HGB,HGB,class_weight|feat=S1,31,22,0.050743750836735727,0.4336283185840708,0.0423728813559322,118,5,0.0,0.2,0.2,0.004064766948372244,0.07766990291262135,0.8,0.04081632653061224,0.8305084745762712,0.0019953514931039997,0.07142857142857142,0.8,0.037383177570093455,0.9067796610169492
S1 정리,HGB,HGB,class_weight|feat=S1,32,22,0.03467884701232861,0.30088495575221236,0.0423728813559322,118,5,0.0,0.0,0.0,0.022527618704874963,0.047619047619047616,0.4,0.02531645569620253,0.6694915254237288,0.005428312349020738,0.06837606837606838,0.8,0.03571428571428571,0.9491525423728814
S1 정리,HGB,HGB,class_weight|feat=S1,33,22,0.035964610645461706,0.3292035398230089,0.0423728813559322,118,5,0.0,0.0,0.0,0.010272999869879632,0.08080808080808081,0.8,0.0425531914893617,0.7966101694915254,0.010272999869879632,0.08080808080808081,0.8,0.0425531914893617,0.7966101694915254
S1 정리,HGB,HGB,class_weight|feat=S1,34,22,0.08029401028704165,0.6867256637168142,0.0423728813559322,118,5,0.0,0.2,0.2,0.0011533402316888618,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406,0.0021336325101367543,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814
S1 정리,HGB,HGB,class_weight|feat=S1,35,22,0.19052128427128429,0.4877192982456141,0.04201680672268908,119,5,0.4,0.4,0.4,0.03674918875543932,0.056338028169014086,0.4,0.030303030303030304,0.5546218487394958,0.0032114721879741358,0.08849557522123894,1.0,0.046296296296296294,0.907563025210084
S1 정리,HGB,HGB,class_weight|feat=S1,36,22,0.047167891770800524,0.42300884955752216,0.0423728813559322,118,5,0.0,0.0,0.2,0.032241416760298035,0.056338028169014086,0.4,0.030303030303030304,0.559322033898305,0.0016600884033571859,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084
S1 정리,HGB,HGB,class_weight|feat=S1,37,22,0.05126806546173446,0.27610619469026554,0.0423728813559322,118,5,0.0,0.2,0.2,0.0009373269431978006,0.05042016806722689,0.6,0.02631578947368421,0.9661016949152542,0.0021250372490040953,0.05263157894736842,0.6,0.027522935779816515,0.923728813559322
S1 정리,HGB,HGB,class_weight|feat=S1,38,22,0.07636326338413625,0.6407079646017699,0.0423728813559322,118,5,0.0,0.2,0.4,0.8931941057296653,0.0,0.0,0.0,0.0,0.00240240161658131,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S1 정리,HGB,HGB,class_weight|feat=S1,39,22,0.05940099691487039,0.5663716814159292,0.0423728813559322,118,5,0.0,0.0,0.2,0.023061634455473694,0.08333333333333333,0.6,0.04477611940298507,0.5677966101694916,0.0026167451551998592,0.09090909090909091,1.0,0.047619047619047616,0.8898305084745762
S1 정리,HGB,HGB,class_weight|feat=S1,40,22,0.11303912619546501,0.6456140350877193,0.04201680672268908,119,5,0.2,0.2,0.4,0.15655856597586146,0.1,0.4,0.05714285714285714,0.29411764705882354,0.0024075112530482883,0.08620689655172414,1.0,0.04504504504504504,0.9327731092436975
S1 정리,HGB,HGB,class_weight|feat=S1,41,22,0.03684524035179235,0.3486725663716814,0.0423728813559322,118,5,0.0,0.0,0.0,0.010206652496940038,0.05063291139240506,0.4,0.02702702702702703,0.6271186440677966,0.0027884470563430365,0.057692307692307696,0.6,0.030303030303030304,0.8389830508474576
S1 정리,HGB,HGB,class_weight|feat=S1,42,22,0.030485992466726307,0.20353982300884954,0.0423728813559322,118,5,0.0,0.0,0.0,0.22988841428695886,0.0,0.0,0.0,0.17796610169491525,0.0022708594230374138,0.06837606837606838,0.8,0.03571428571428571,0.9491525423728814
S1 정리,HGB,HGB,class_weight|feat=S1,43,22,0.06772158229989556,0.552212389380531,0.0423728813559322,118,5,0.0,0.0,0.4,0.07291692723949374,0.08333333333333333,0.4,0.046511627906976744,0.3644067796610169,0.003164042863567388,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084
S1 정리,HGB,HGB,class_weight|feat=S1,44,22,0.08563881653643224,0.4778761061946903,0.0423728813559322,118,5,0.2,0.2,0.2,0.004271648484986532,0.08928571428571429,1.0,0.04672897196261682,0.9067796610169492,0.006368779379303923,0.09803921568627451,1.0,0.05154639175257732,0.8220338983050848
S1 정리,HGB,HGB,class_weight|feat=S1,45,22,0.05062101491160071,0.5087719298245614,0.04201680672268908,119,5,0.0,0.0,0.2,0.0026475187971434625,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243,0.0029139113869366107,0.08264462809917356,1.0,0.04310344827586207,0.9747899159663865
S1 정리,HGB,HGB,class_weight|feat=S1,46,22,0.05969355034730337,0.47433628318584076,0.0423728813559322,118,5,0.0,0.2,0.2,0.00011406354216428128,0.08130081300813008,1.0,0.0423728813559322,1.0,0.0016517604932975373,0.06557377049180328,0.8,0.03418803418803419,0.9915254237288136
S1 정리,HGB,HGB,class_weight|feat=S1,47,22,0.056248565338580095,0.38230088495575226,0.0423728813559322,118,5,0.0,0.2,0.2,0.0015151406595500113,0.07079646017699115,0.8,0.037037037037037035,0.9152542372881356,0.0037921239653993582,0.039603960396039604,0.4,0.020833333333333332,0.8135593220338984
S1 정리,HGB,HGB,class_weight|feat=S1,48,22,0.051373298651865254,0.5238938053097345,0.0423728813559322,118,5,0.0,0.0,0.0,0.009501835381407399,0.07142857142857142,0.6,0.0379746835443038,0.6694915254237288,0.009501835381407399,0.07142857142857142,0.6,0.0379746835443038,0.6694915254237288
S1 정리,HGB,HGB,class_weight|feat=S1,49,22,0.033829998663415996,0.2902654867256637,0.0423728813559322,118,5,0.0,0.0,0.0,0.07261706883982234,0.0,0.0,0.0,0.2966101694915254,0.0021446725318294644,0.06896551724137931,0.8,0.036036036036036036,0.940677966101695
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,0,29,0.08307117718882424,0.612280701754386,0.04201680672268908,119,5,0.0,0.2,0.4,4.3020988716229255e-05,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622,0.0077275957045242205,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,1,29,0.0334137791272865,0.2761061946902655,0.0423728813559322,118,5,0.0,0.0,0.0,0.31413689730927297,0.030303030303030304,0.2,0.01639344262295082,0.5169491525423728,0.06886869774113308,0.0594059405940594,0.6,0.03125,0.8135593220338984
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,2,29,0.032250259056172015,0.2530973451327434,0.0423728813559322,118,5,0.0,0.0,0.0,0.24960517612893213,0.025974025974025976,0.2,0.013888888888888888,0.6101694915254238,0.050095572070667845,0.07017543859649122,0.8,0.03669724770642202,0.923728813559322
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,3,29,0.053116844293124965,0.5132743362831859,0.0423728813559322,118,5,0.0,0.0,0.2,0.001224456203390674,0.08130081300813008,1.0,0.0423728813559322,1.0,0.017424326168321284,0.08130081300813008,1.0,0.0423728813559322,1.0
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,4,29,0.05875443315843902,0.5168141592920354,0.0423728813559322,118,5,0.0,0.2,0.2,0.8167798229661832,0.0,0.0,0.0,0.05084745762711865,0.06823513310393103,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,5,29,0.06825593226370223,0.6228070175438597,0.04201680672268908,119,5,0.0,0.0,0.0,0.8885432396536891,0.0,0.0,0.0,0.03361344537815126,0.05938374051261501,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,6,29,0.03319482398207561,0.25663716814159293,0.0423728813559322,118,5,0.0,0.0,0.0,0.23642799602492195,0.031746031746031744,0.2,0.017241379310344827,0.4915254237288136,0.07817635855226457,0.043478260869565216,0.4,0.022988505747126436,0.7372881355932204
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,7,29,0.04880976592204129,0.4920353982300885,0.0423728813559322,118,5,0.0,0.0,0.0,0.01856466274484952,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.06015272906656185,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,8,29,0.06684543454345435,0.5893805309734513,0.0423728813559322,118,5,0.0,0.0,0.4,0.0005945793646856453,0.08130081300813008,1.0,0.0423728813559322,1.0,0.01706171130111457,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,9,29,0.09542600013357377,0.5557522123893806,0.0423728813559322,118,5,0.2,0.2,0.2,0.009469575444666983,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406,0.01445949016435718,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,10,29,0.03633080602388135,0.34385964912280703,0.04201680672268908,119,5,0.0,0.0,0.0,0.1301021358412738,0.0784313725490196,0.8,0.041237113402061855,0.8151260504201681,0.030414555056767295,0.08264462809917356,1.0,0.04310344827586207,0.9747899159663865
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,11,29,0.050173604096146296,0.47433628318584076,0.0423728813559322,118,5,0.0,0.0,0.2,0.0012932060867702892,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.02060932716987897,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,12,29,0.055397175099752755,0.5185840707964602,0.0423728813559322,118,5,0.0,0.0,0.2,0.7719875139734912,0.0,0.0,0.0,0.1016949152542373,0.037015956260767736,0.08130081300813008,1.0,0.0423728813559322,1.0
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,13,29,0.03326769349929141,0.2530973451327434,0.0423728813559322,118,5,0.0,0.0,0.0,0.20650666404884702,0.029411764705882353,0.2,0.015873015873015872,0.5338983050847458,0.013108893490619826,0.05555555555555555,0.6,0.02912621359223301,0.8728813559322034
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,14,29,0.04318366421581496,0.43539823008849554,0.0423728813559322,118,5,0.0,0.0,0.0,0.44760068099963507,0.08163265306122448,0.4,0.045454545454545456,0.3728813559322034,0.014261522418176456,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,15,29,0.04783079004612688,0.4964912280701754,0.04201680672268908,119,5,0.0,0.0,0.0,0.017808674688380436,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353,0.04568933376830337,0.08771929824561403,1.0,0.045871559633027525,0.9159663865546218
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,16,29,0.062104072398190054,0.49557522123893805,0.0423728813559322,118,5,0.0,0.0,0.4,0.9073320771900428,0.0,0.0,0.0,0.0,0.008940610602641615,0.08130081300813008,1.0,0.0423728813559322,1.0
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,17,29,0.035315332304029605,0.2991150442477876,0.0423728813559322,118,5,0.0,0.0,0.0,0.07869044371108451,0.05504587155963303,0.6,0.028846153846153848,0.8813559322033898,0.07869044371108451,0.05504587155963303,0.6,0.028846153846153848,0.8813559322033898
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,18,29,0.06339219114219113,0.5486725663716814,0.0423728813559322,118,5,0.0,0.0,0.2,0.0005291148974996089,0.08130081300813008,1.0,0.0423728813559322,1.0,0.027946317569564907,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,19,29,0.0684595755122071,0.5504424778761062,0.0423728813559322,118,5,0.0,0.2,0.2,0.0017748326543354231,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.037436843094290344,0.07079646017699115,0.8,0.037037037037037035,0.9152542372881356
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,20,29,0.04569796914833212,0.4614035087719298,0.04201680672268908,119,5,0.0,0.0,0.2,0.927484689784832,0.0,0.0,0.0,0.008403361344537815,0.04374453491195362,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,21,29,0.0710847228513701,0.5575221238938053,0.0423728813559322,118,5,0.0,0.2,0.4,0.0013032406021029782,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.029447622803906857,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,22,29,0.06687488673245795,0.536283185840708,0.0423728813559322,118,5,0.0,0.2,0.2,0.10952181842980147,0.09259259259259259,1.0,0.04854368932038835,0.8728813559322034,0.05151024233760672,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,23,29,0.04877181826372827,0.47256637168141596,0.0423728813559322,118,5,0.0,0.0,0.2,0.8190779284036394,0.0,0.0,0.0,0.06779661016949153,0.029828740008767323,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,24,29,0.05204594797584498,0.5132743362831859,0.0423728813559322,118,5,0.0,0.0,0.2,0.002488323674199488,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.023779351092948688,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,25,29,0.06568874100962302,0.4824561403508772,0.04201680672268908,119,5,0.0,0.2,0.2,0.20343010149653099,0.075,0.6,0.04,0.6302521008403361,0.04633121353957744,0.07272727272727272,0.8,0.0380952380952381,0.8823529411764706
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,26,29,0.05764779207191918,0.5681415929203539,0.0423728813559322,118,5,0.0,0.0,0.2,0.0020703154898891857,0.08130081300813008,1.0,0.0423728813559322,1.0,0.03898044230691102,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,27,29,0.052781036218141036,0.5026548672566371,0.0423728813559322,118,5,0.0,0.0,0.2,0.005913128115376843,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.036500270693635366,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,28,29,0.042211083263714845,0.36991150442477877,0.0423728813559322,118,5,0.0,0.0,0.2,0.07361147524522059,0.05357142857142857,0.6,0.028037383177570093,0.9067796610169492,0.018946481161949785,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,29,29,0.043223166645093555,0.41415929203539825,0.0423728813559322,118,5,0.0,0.0,0.2,0.0002597083679889063,0.08130081300813008,1.0,0.0423728813559322,1.0,0.014828744490908034,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,30,29,0.045157910083283216,0.44912280701754387,0.04201680672268908,119,5,0.0,0.0,0.0,0.40467059817490353,0.08,0.4,0.044444444444444446,0.37815126050420167,0.02665585853578252,0.06779661016949153,0.8,0.035398230088495575,0.9495798319327731
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,31,29,0.039517320689743785,0.327433628318584,0.0423728813559322,118,5,0.0,0.0,0.2,0.24748471672754713,0.047619047619047616,0.4,0.02531645569620253,0.6694915254237288,0.017281187179565238,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,32,29,0.03554340263404767,0.3221238938053097,0.0423728813559322,118,5,0.0,0.0,0.0,0.0005086921165547574,0.08130081300813008,1.0,0.0423728813559322,1.0,0.017898179944899548,0.08403361344537816,1.0,0.043859649122807015,0.9661016949152542
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,33,29,0.04348854027592345,0.36991150442477877,0.0423728813559322,118,5,0.0,0.0,0.2,0.9032870460608677,0.0,0.0,0.0,0.06779661016949153,0.03306937993373076,0.07079646017699115,0.8,0.037037037037037035,0.9152542372881356
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,34,29,0.06736367746297195,0.5840707964601769,0.0423728813559322,118,5,0.0,0.0,0.4,0.020133437028566452,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.07278038795531618,0.08771929824561403,1.0,0.045871559633027525,0.923728813559322
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,35,29,0.047242331739640375,0.35789473684210527,0.04201680672268908,119,5,0.0,0.2,0.2,0.12025864469119983,0.04,0.4,0.021052631578947368,0.7983193277310925,0.01334255717960786,0.08196721311475409,1.0,0.042735042735042736,0.9831932773109243
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,36,29,0.04742148411321343,0.46548672566371685,0.0423728813559322,118,5,0.0,0.0,0.2,0.6209212358425549,0.0625,0.2,0.037037037037037035,0.2288135593220339,0.023486412271783132,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,37,29,0.04676909608878865,0.45663716814159294,0.0423728813559322,118,5,0.0,0.0,0.2,0.019876917504965393,0.07272727272727272,0.8,0.0380952380952381,0.8898305084745762,0.03790696004546796,0.07547169811320754,0.8,0.039603960396039604,0.8559322033898306
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,38,29,0.035004300697456234,0.3008849557522124,0.0423728813559322,118,5,0.0,0.0,0.0,0.020593099757751854,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814,0.02710629709823722,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,39,29,0.05063960985557564,0.5309734513274336,0.0423728813559322,118,5,0.0,0.0,0.0,0.23795190819450937,0.12048192771084337,1.0,0.0641025641025641,0.6610169491525424,0.07556437403929443,0.08620689655172414,1.0,0.04504504504504504,0.940677966101695
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,40,29,0.07209421575295241,0.6666666666666666,0.04201680672268908,119,5,0.0,0.0,0.0,0.0027097903843454636,0.08064516129032258,1.0,0.04201680672268908,1.0,0.06746153651485902,0.08264462809917356,1.0,0.04310344827586207,0.9747899159663865
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,41,29,0.035346660676849356,0.31504424778761064,0.0423728813559322,118,5,0.0,0.0,0.0,0.39040399362052,0.0,0.0,0.0,0.3474576271186441,0.016760729921007193,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,42,29,0.0348787747022655,0.30619469026548674,0.0423728813559322,118,5,0.0,0.0,0.0,0.20508335162341623,0.05194805194805195,0.4,0.027777777777777776,0.6101694915254238,0.11801282629153075,0.04597701149425287,0.4,0.024390243902439025,0.6949152542372882
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,43,29,0.03795074490726665,0.35929203539823007,0.0423728813559322,118,5,0.0,0.0,0.0,0.9091830532641031,0.0,0.0,0.0,0.01694915254237288,0.02719102954612794,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,44,29,0.04755850082242444,0.42477876106194695,0.0423728813559322,118,5,0.0,0.0,0.0,0.6413965351651695,0.0,0.0,0.0,0.11016949152542373,0.029125100783434135,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,45,29,0.03652097870387036,0.34385964912280703,0.04201680672268908,119,5,0.0,0.0,0.0,0.0010111928234918094,0.08130081300813008,1.0,0.0423728813559322,0.9915966386554622,0.02287538665160379,0.08547008547008547,1.0,0.044642857142857144,0.9411764705882353
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,46,29,0.05778099186293265,0.5150442477876107,0.0423728813559322,118,5,0.0,0.2,0.2,0.032756727997435155,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.0890665181680766,0.0847457627118644,1.0,0.04424778761061947,0.9576271186440678
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,47,29,0.037671337262105795,0.2920353982300885,0.0423728813559322,118,5,0.0,0.0,0.2,0.738604412989491,0.0,0.0,0.0,0.06779661016949153,0.040167852715642306,0.05555555555555555,0.6,0.02912621359223301,0.8728813559322034
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,48,29,0.06038809144564246,0.5681415929203539,0.0423728813559322,118,5,0.0,0.0,0.2,0.0012087576250051678,0.08196721311475409,1.0,0.042735042735042736,0.9915254237288136,0.014024814769032404,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
S2 정리+공정 파생,LogReg,LogReg,class_weight|feat=S2,49,29,0.03525690491467288,0.3097345132743363,0.0423728813559322,118,5,0.0,0.0,0.0,0.01343628155637416,0.06666666666666667,0.8,0.034782608695652174,0.9745762711864406,0.02082495961844846,0.06779661016949153,0.8,0.035398230088495575,0.9576271186440678
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,0,29,0.04272022658249422,0.4131578947368421,0.04201680672268908,119,5,0.0,0.0,0.0,0.006666666666666667,0.08064516129032258,1.0,0.04201680672268908,1.0,0.016666666666666666,0.08620689655172414,1.0,0.04504504504504504,0.9327731092436975
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,1,29,0.027360226808213126,0.10265486725663717,0.0423728813559322,118,5,0.0,0.0,0.0,0.06333333333333334,0.0,0.0,0.0,0.576271186440678,0.04,0.0,0.0,0.0,0.7033898305084746
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,2,29,0.031679829547343163,0.19646017699115045,0.0423728813559322,118,5,0.0,0.0,0.0,0.006666666666666667,0.08130081300813008,1.0,0.0423728813559322,1.0,0.02666666666666667,0.056074766355140186,0.6,0.029411764705882353,0.864406779661017
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,3,29,0.06127354740445047,0.5442477876106195,0.0423728813559322,118,5,0.0,0.0,0.4,0.0033333333333333335,0.08130081300813008,1.0,0.0423728813559322,1.0,0.023333333333333334,0.08849557522123894,1.0,0.046296296296296294,0.9152542372881356
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,4,29,0.03751211254930291,0.37168141592920356,0.0423728813559322,118,5,0.0,0.0,0.0,0.07333333333333333,0.06060606060606061,0.4,0.03278688524590164,0.5169491525423728,0.04666666666666667,0.08695652173913043,0.8,0.04597701149425287,0.7372881355932204
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,5,29,0.03867347647835452,0.3447368421052632,0.04201680672268908,119,5,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.03333333333333333,0.0761904761904762,0.8,0.04,0.8403361344537815
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,6,29,0.03434737658309641,0.2672566371681416,0.0423728813559322,118,5,0.0,0.0,0.0,0.06,0.05128205128205128,0.4,0.0273972602739726,0.6186440677966102,0.02,0.056074766355140186,0.6,0.029411764705882353,0.864406779661017
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,7,29,0.03366934913424477,0.28584070796460176,0.0423728813559322,118,5,0.0,0.0,0.0,0.04666666666666667,0.08,0.8,0.042105263157894736,0.8050847457627118,0.04666666666666667,0.08,0.8,0.042105263157894736,0.8050847457627118
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,8,29,0.0594997457411645,0.5858407079646017,0.0423728813559322,118,5,0.0,0.0,0.2,0.006666666666666667,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.02666666666666667,0.09090909090909091,1.0,0.047619047619047616,0.8898305084745762
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,9,29,0.06825747152793701,0.531858407079646,0.0423728813559322,118,5,0.0,0.2,0.2,0.006666666666666667,0.08130081300813008,1.0,0.0423728813559322,1.0,0.023333333333333334,0.08695652173913043,1.0,0.045454545454545456,0.9322033898305084
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,10,29,0.035663874518907915,0.28771929824561404,0.04201680672268908,119,5,0.0,0.0,0.0,0.0,0.08064516129032258,1.0,0.04201680672268908,1.0,0.03,0.07547169811320754,0.8,0.039603960396039604,0.8487394957983193
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,11,29,0.24951982205111956,0.5185840707964602,0.0423728813559322,118,5,0.2,0.2,0.4,0.01,0.08130081300813008,1.0,0.0423728813559322,1.0,0.023333333333333334,0.08547008547008547,1.0,0.044642857142857144,0.9491525423728814
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,12,29,0.04049171261209343,0.3920353982300885,0.0423728813559322,118,5,0.0,0.0,0.2,0.016666666666666666,0.08333333333333333,1.0,0.043478260869565216,0.9745762711864406,0.03333333333333333,0.07407407407407407,0.8,0.038834951456310676,0.8728813559322034
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,13,29,0.03163863337134046,0.23716814159292035,0.0423728813559322,118,5,0.0,0.0,0.0,0.2966666666666667,0.0,0.0,0.0,0.05084745762711865,0.02666666666666667,0.042105263157894736,0.4,0.022222222222222223,0.7627118644067796
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,14,29,0.03632773357949701,0.2778761061946903,0.0423728813559322,118,5,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,0.0,0.01694915254237288,0.023333333333333334,0.09009009009009009,1.0,0.04716981132075472,0.8983050847457628
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,15,29,0.2375962693928796,0.40438596491228074,0.04201680672268908,119,5,0.2,0.2,0.2,0.006666666666666667,0.08064516129032258,1.0,0.04201680672268908,1.0,0.023333333333333334,0.07017543859649122,0.8,0.03669724770642202,0.9159663865546218
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,16,29,0.040995358308786777,0.33274336283185846,0.0423728813559322,118,5,0.0,0.0,0.2,0.01,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.02666666666666667,0.07142857142857142,0.8,0.037383177570093455,0.9067796610169492
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,17,29,0.044801265413750666,0.2938053097345133,0.0423728813559322,118,5,0.0,0.2,0.2,0.03333333333333333,0.041666666666666664,0.4,0.02197802197802198,0.7711864406779662,0.03666666666666667,0.043478260869565216,0.4,0.022988505747126436,0.7372881355932204
S2 정리+공정 파생,RF,RF,class_weight|feat=S2,18,29,0.032707914055162636,0.2628318584070797,0.0423728813559322,118,5,0.0,0.0,0.0,0.01,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272,0.016666666666666666,0.08264462809917356,1.0,0.04310344827586207,0.9830508474576272
